is_concert	pre.concert.dt	song_name_clean	stream_cnt	uniq_users	stream_cnt_ratio	uniq_users_ratio	stream_cnt_total	uniq_users_total	days_diff_song_concert
FALSE	2009-02-28	神秘嘉賓	7131	189	0.1604057944934317	0.19978858350951373	44456	946	291
FALSE	2009-02-28	傳說	4859	179	0.10929908223861796	0.18921775898520085	44456	946	312
FALSE	2009-02-28	伯樂	12060	158	0.271279467338492	0.16701902748414377	44456	946	277
FALSE	2009-02-28	殘酷月光	6626	89	0.14904624797552637	0.09408033826638477	44456	946	270
FALSE	2009-02-28	眼色	2801	89	0.06300611840921361	0.09408033826638477	44456	946	270
FALSE	2009-02-28	愛情是圓的	1915	73	0.04307630016195789	0.07716701902748414	44456	946	270
FALSE	2009-02-28	心有林夕	1683	49	0.03785765700917761	0.05179704016913319	44456	946	270
FALSE	2009-02-28	再別康橋	1740	43	0.03913982364585208	0.045454545454545456	44456	946	270
FALSE	2009-02-28	病態	1694	37	0.03810509267590426	0.039112050739957716	44456	946	270
TRUE	2009-02-28	請說	2091	31	0.04703527082958431	0.03276955602536998	44456	946	270
TRUE	2009-02-28	慢一點	1438	20	0.03234658988662947	0.021141649048625793	44456	946	270
FALSE	2009-02-28	Lovely Day	0	0	0	0	0	0	-1438
FALSE	2009-02-28	另一個自己	0	0	0	0	0	0	-251
FALSE	2009-02-28	火焰小溪	0	0	0	0	0	0	-3445
FALSE	2009-02-28	Runaway Mama	0	0	0	0	0	0	-1210
FALSE	2009-02-28	天天想你	0	0	0	0	0	0	-2869
FALSE	2009-02-28	惑	0	0	0	0	0	0	-2869
FALSE	2009-02-28	熱血無賴	0	0	0	0	0	0	-2649
FALSE	2009-02-28	Mercy  Mercy  Me	0	0	0	0	0	0	-1437
FALSE	2009-02-28	解high人	0	0	0	0	0	0	-1588
FALSE	2009-02-28	美妙生活	0	0	0	0	0	0	-797
FALSE	2009-02-28	No Surprises	0	0	0	0	0	0	-1437
FALSE	2009-02-28	週末夜驚魂	0	0	0	0	0	0	-1210
FALSE	2009-02-28	Everyday	0	0	0	0	0	0	-461
FALSE	2009-02-28	突然想起你	0	0	0	0	0	0	-2869
FALSE	2009-02-28	感同身受	0	0	0	0	0	0	-244
FALSE	2009-02-28	早開的晚霞	0	0	0	0	0	0	-797
FALSE	2009-02-28	新預感	0	0	0	0	0	0	-3098
FALSE	2009-02-28	成全	0	0	0	0	0	0	-3369
FALSE	2009-02-28	SYRUP	0	0	0	0	0	0	-1588
FALSE	2009-02-28	聖誕歌	0	0	0	0	0	0	-1220
