is_concert	song_name_clean	uu.other	pc.other	avg.other	uu.core	pc.core	avg.core	r	u	a
TRUE	日常	12608	25431	2.0170526649746194	3066	10134	3.305283757338552	17.645540518940383	17.59953391034697	0.04600660859341228
FALSE	囚鳥	14006	26464	1.8894759388833358	1582	4956	3.1327433628318584	17.627708206878857	17.57949131418716	0.04821689269169902
TRUE	靈魂伴侶	12250	23860	1.9477551020408164	2608	9398	3.603527607361963	17.476645563495403	17.405253195453582	0.07139236804181921
FALSE	無事生非	13397	20377	1.521012166903038	1400	4047	2.8907142857142856	17.468118330160507	17.390348469706893	0.07776986045361532
FALSE	妳	11802	17981	1.5235553296051516	1173	3177	2.70843989769821	16.980082713843814	16.917652208525162	0.0624305053186528
FALSE	愛情	11649	16767	1.4393510172547	947	2361	2.4931362196409714	16.868827877378305	16.81190780023589	0.056920077142415766
FALSE	這個人已經與我無關	8336	16800	2.015355086372361	2576	7586	2.9448757763975157	16.331802763087264	16.304671598802496	0.027131164284767858
FALSE	墨綠的夜	8772	16877	1.9239626082991337	1503	4914	3.269461077844311	16.14742212437949	16.094393455915917	0.05302866846357068
FALSE	人間煙火	6730	11577	1.7202080237741457	2282	6403	2.805872042068361	15.685761269473815	15.640610589915186	0.04515067955863
FALSE	花花世界	6316	12007	1.9010449651678278	1612	4357	2.7028535980148884	15.2268341526224	15.203477103017887	0.02335704960451386
TRUE	獨善其身	5667	11428	2.016587259572966	2086	8031	3.8499520613614573	15.206845352701553	15.127975200411807	0.07887015228974466
FALSE	請你給我好一點的情敵	5190	9384	1.808092485549133	1839	4884	2.6557911908646004	14.826470011439943	14.798589933611138	0.02788007782880451
FALSE	葉子	5330	10686	2.004878048780488	1350	4000	2.962962962962963	14.657692127845621	14.628914987906951	0.028777139938669545
FALSE	追夢人	4892	11015	2.2516353229762878	1285	4492	3.4957198443579767	14.406490556808391	14.369994822803559	0.036495734004833094
TRUE	無常	4373	7105	1.6247427395380745	1575	4710	2.9904761904761905	14.31607768888183	14.245876142558382	0.07020154632344808
FALSE	超級瑪麗	4730	8321	1.7591966173361522	973	2351	2.4162384378211716	14.127308381008799	14.108312538033	0.01899584297579944
FALSE	身體都知道	3708	6775	1.8271305285868393	1450	4452	3.070344827586207	13.833330768609212	13.782517683527525	0.05081308508168704
