is_concert,pre.concert.dt,song_name_clean,stream_cnt,uniq_users,stream_cnt_ratio,uniq_users_ratio,stream_cnt_total,uniq_users_total,days_diff_song_concert
False,2005-08-31,你快樂嗎,156,6,0.0029140903741617,0.0465116279069767,53533,129,546
False,2005-08-31,我知道你很難過,388,6,0.0072478658024022,0.0465116279069767,53533,129,546
False,2005-08-31,You Gotta Know,109,6,0.002036127248613,0.0465116279069767,53533,129,546
False,2005-08-31,Show Your Love,139,6,0.0025965292436441,0.0465116279069767,53533,129,546
False,2005-08-31,如果不想要,170,6,0.0031756113051762,0.0465116279069767,53533,129,546
False,2005-08-31,什麼樣的愛,159,5,0.0029701305736648,0.0387596899224806,53533,129,546
False,2005-08-31,Take It Easy,75,5,0.0014010049875777,0.0387596899224806,53533,129,546
False,2005-08-31,你還愛我嗎,294,5,0.0054919395513048,0.0387596899224806,53533,129,546
False,2005-08-31,Because Of You,77,5,0.0014383651205798,0.0387596899224806,53533,129,546
False,2005-08-31,Don't Stop,138,5,0.002577849177143,0.0387596899224806,53533,129,546
False,2005-08-31,捨不得,129,5,0.0024097285786337,0.0387596899224806,53533,129,546
False,2005-08-31,愛上了一條街,193,5,0.0036052528347,0.0387596899224806,53533,129,546
False,2005-08-31,Lucky Number,72,5,0.0013449647880746,0.0387596899224806,53533,129,546
False,2005-08-31,你怎麼連話都說不清楚,588,5,0.0109838791026096,0.0387596899224806,53533,129,546
False,2005-08-31,The Rose,59,4,0.0011021239235611,0.0310077519379844,53533,129,546
False,2005-08-31,感覺你的存在,121,4,0.0022602880466254,0.0310077519379844,53533,129,546
False,2005-08-31,孤單的人總說無所謂,164,4,0.00306353090617,0.0310077519379844,53533,129,546
False,2005-08-31,怪我太年輕,94,4,0.0017559262510974,0.0310077519379844,53533,129,546
False,2005-08-31,和世界做鄰居,96,4,0.0017932863840995,0.0310077519379844,53533,129,546
False,2005-08-31,快有愛,68,3,0.0012702445220704,0.0232558139534883,53533,129,546
False,2005-08-31,Sugar Sugar,43,3,0.00080324285954458,0.0232558139534883,53533,129,546
False,2005-08-31,猜想,44,3,0.0008219229260456167,0.0232558139534883,53533,129,546
False,2005-08-31,看緊我,45,3,0.0008406029925466535,0.0232558139534883,53533,129,546
False,2005-08-31,Bridge Over Troubled Water,33,3,0.0006164421945342126,0.0232558139534883,53533,129,546
False,2005-08-31,上街,43,3,0.00080324285954458,0.0232558139534883,53533,129,546
False,2005-08-31,只有一個你,46,3,0.0008592830590476902,0.0232558139534883,53533,129,546
False,2005-08-31,空白,39,3,0.000728522593540433,0.0232558139534883,53533,129,546
False,2005-08-31,嗨,34,2,0.0006351222610352493,0.0155038759689922,53533,129,546
True,2005-08-31,海盜,510,2,0.0095268339155287,0.0155038759689922,53533,129,546
True,2005-08-31,騎士精神,473,2,0.0088356714549903,0.0155038759689922,53533,129,546
True,2005-08-31,說愛你,889,2,0.0166065791194216,0.0155038759689922,53533,129,546
True,2005-08-31,就是愛,745,2,0.0139166495432723,0.0155038759689922,53533,129,546
True,2005-08-31,Love Love Love,779,2,0.0145517718043076,0.0155038759689922,53533,129,546
False,2005-08-31,看我72變,890,2,0.0166252591859227,0.0155038759689922,53533,129,546
True,2005-08-31,爆米花的味道,370,2,0.0069116246053835,0.0155038759689922,53533,129,546
False,2005-08-31,永恆,28,2,0.0005230418620290288,0.0155038759689922,53533,129,546
False,2005-08-31,如果那天你說愛我,70,2,0.0013076046550725,0.0155038759689922,53533,129,546
True,2005-08-31,乖貓,552,2,0.0103113967085722,0.0155038759689922,53533,129,546
False,2005-08-31,由我,43,2,0.00080324285954458,0.0155038759689922,53533,129,546
False,2005-08-31,捕手,44,2,0.0008219229260456167,0.0155038759689922,53533,129,546
False,2005-08-31,Goodbye,42,2,0.0007845627930435432,0.0155038759689922,53533,129,545
False,2005-08-31,唱這首歌,30,2,0.0005604019950311023,0.0155038759689922,53533,129,546
False,2005-08-31,睜一隻眼閉一隻眼,6167,1,0.1151999701118936,0.0077519379844961,53533,129,128
False,2005-08-31,Baby Face,25,1,0.0004670016625259186,0.0077519379844961,53533,129,546
False,2005-08-31,酸甜,1651,1,0.0308407897932116,0.0077519379844961,53533,129,128
False,2005-08-31,OH ! OH !,1900,1,0.0354921263519698,0.0077519379844961,53533,129,128
True,2005-08-31,倒帶,1941,1,0.0362580090785123,0.0077519379844961,53533,129,546
False,2005-08-31,一眼就看見,28,1,0.0005230418620290288,0.0077519379844961,53533,129,546
False,2005-08-31,獨佔神話,3399,1,0.0634935460370239,0.0077519379844961,53533,129,128
False,2005-08-31,布拉格廣場,575,1,0.0107410382380961,0.0077519379844961,53533,129,546
True,2005-08-31,Prove It,139,1,0.0025965292436441,0.0077519379844961,53533,129,546
True,2005-08-31,檸檬草的味道,861,1,0.0160835372573926,0.0077519379844961,53533,129,546
True,2005-08-31,始作俑者,265,1,0.0049502176227747,0.0077519379844961,53533,129,546
True,2005-08-31,第一優先,169,1,0.0031569312386752,0.0077519379844961,53533,129,546
False,2005-08-31,馬甲上的繩索,139,1,0.0025965292436441,0.0077519379844961,53533,129,546
True,2005-08-31,做一天的你,272,1,0.0050809780882819,0.0077519379844961,53533,129,546
True,2005-08-31,奴隸船,111,1,0.002073487381615,0.0077519379844961,53533,129,546
True,2005-08-31,假面的告白,308,1,0.0057534604823193,0.0077519379844961,53533,129,546
True,2005-08-31,消失的城堡,216,1,0.0040348943642239,0.0077519379844961,53533,129,546
False,2005-08-31,好想你,1716,1,0.032054994115779,0.0077519379844961,53533,129,128
False,2005-08-31,野蠻遊戲,4223,1,0.0788859208338781,0.0077519379844961,53533,129,128
False,2005-08-31,漂浮,10,1,0.00018680066501036745,0.0077519379844961,53533,129,546
False,2005-08-31,Pretty Pretty Day,16,1,0.0002988810640165879,0.0077519379844961,53533,129,546
False,2005-08-31,開場白,1217,1,0.0227336409317617,0.0077519379844961,53533,129,128
False,2005-08-31,天空,5856,1,0.1093904694300711,0.0077519379844961,53533,129,128
False,2005-08-31,愛上一條街,23,1,0.0004296415295238451,0.0077519379844961,53533,129,546
False,2005-08-31,許願池的希臘少女,5241,1,0.0979022285319335,0.0077519379844961,53533,129,128
True,2005-08-31,愛情36計,882,1,0.0164758186539144,0.0077519379844961,53533,129,546
True,2005-08-31,招牌動作,866,1,0.0161769375898978,0.0077519379844961,53533,129,261
False,2005-08-31,單身公害,782,1,0.0146078120038107,0.0077519379844961,53533,129,293
False,2005-08-31,好東西,119,1,0.0022229279136233,0.0077519379844961,53533,129,546
False,2005-08-31,飄浮,13,1,0.00024284086451347768,0.0077519379844961,53533,129,546
False,2005-08-31,反覆記號,3984,1,0.0744213849401303,0.0077519379844961,53533,129,128
False,2005-08-31,追殺邱比特,1275,1,0.0238170847888218,0.0077519379844961,53533,129,128
False,2005-08-31,Good-bye,8,1,0.00014944053200829395,0.0077519379844961,53533,129,519
False,2005-08-31,Surprise,13,1,0.00024284086451347768,0.0077519379844961,53533,129,546
False,2005-08-31,和世界作鄰居,10,1,0.00018680066501036745,0.0077519379844961,53533,129,546
False,2005-08-31,Bridge Over the Trouble Water,7,1,0.0001307604655072572,0.0077519379844961,53533,129,546
False,2005-08-31,Good Bye,15,1,0.00028020099751555115,0.0077519379844961,53533,129,546
False,2005-08-31,你是誰,10,1,0.00018680066501036745,0.0077519379844961,53533,129,433
False,2005-08-31,降落傘,0,0,0.0,0.0,0,0,-1304
False,2005-08-31,第三人稱,0,0,0.0,0.0,0,0,-3359
False,2005-08-31,慣性背叛,0,0,0.0,0.0,0,0,-1276
False,2005-08-31,花蝴蝶,0,0,0.0,0.0,0,0,-1304
False,2005-08-31,Let's move it,0,0,0.0,0.0,0,0,-751
False,2005-08-31,Someone,0,0,0.0,0.0,0,0,-3277
False,2005-08-31,離人節,0,0,0.0,0.0,0,0,-253
False,2005-08-31,Guan Xing Bei Pan,0,0,0.0,0.0,0,0,-2826
False,2005-08-31,偏見,0,0,0.0,0.0,0,0,-1918
False,2005-08-31,我喜歡,0,0,0.0,0.0,0,0,-1918
False,2005-08-31,Beast,0,0,0.0,0.0,0,0,-2569
False,2005-08-31,馬德里不思議,0,0,0.0,0.0,0,0,-236
False,2005-08-31,Because of You,0,0,0.0,0.0,0,0,-5327
False,2005-08-31,Mr. Q,0,0,0.0,0.0,0,0,-253
False,2005-08-31,美人計,0,0,0.0,0.0,0,0,-1802
False,2005-08-31,唇語  / 檸檬草的味道,0,0,0.0,0.0,0,0,-4535
False,2005-08-31,迷幻,0,0,0.0,0.0,0,0,-2569
False,2005-08-31,十三號星期舞,0,0,0.0,0.0,0,0,-2569
True,2005-08-31,樂園,0,0,0.0,0.0,0,0,-33
False,2005-08-31,馬賽克,0,0,0.0,0.0,0,0,-2569
False,2005-08-31,日不落,0,0,0.0,0.0,0,0,-751
False,2005-08-31,有人,0,0,0.0,0.0,0,0,-2569
True,2005-08-31,Intro,0,0,0.0,0.0,0,0,-33
False,2005-08-31,Miss Trouble,0,0,0.0,0.0,0,0,-3363
False,2005-08-31,Play我呸,0,0,0.0,0.0,0,0,-3345
False,2005-08-31,柵欄間隙偷窺你,0,0,0.0,0.0,0,0,-2569
False,2005-08-31,Dr. Jolin,0,0,0.0,0.0,0,0,-2569
False,2005-08-31,不一樣又怎樣,0,0,0.0,0.0,0,0,-3363
False,2005-08-31,耍大牌,0,0,0.0,0.0,0,0,-1276
False,2005-08-31,怕什麼,0,0,0.0,0.0,0,0,-744
False,2005-08-31,MR. Q,0,0,0.0,0.0,0,0,-632
False,2005-08-31,大丈夫,0,0,0.0,0.0,0,0,-1304
False,2005-08-31,我恨我愛你,0,0,0.0,0.0,0,0,-1918
False,2005-08-31,影舞者,0,0,0.0,0.0,0,0,-1304
False,2005-08-31,假裝,0,0,0.0,0.0,0,0,-236
False,2005-08-31,派大星,0,0,0.0,0.0,0,0,-1808
False,2005-08-31,最終話,0,0,0.0,0.0,0,0,-253
False,2005-08-31,The Great Artist,0,0,0.0,0.0,0,0,-3277
False,2005-08-31,唯舞獨尊,0,0,0.0,0.0,0,0,-386
False,2005-08-31,吻我,0,0,0.0,0.0,0,0,-1157
False,2005-08-31,衣服占心術,0,0,0.0,0.0,0,0,-247
False,2005-08-31,墓仔埔也敢去,0,0,0.0,0.0,0,0,-394
False,2005-08-31,七上八下,0,0,0.0,0.0,0,0,-1808
False,2005-08-31,美杜莎,0,0,0.0,0.0,0,0,-3363
False,2005-08-31,Missed Call,0,0,0.0,0.0,0,0,-1808
False,2005-08-31,詩人漫步,0,0,0.0,0.0,0,0,-2563
False,2005-08-31,Lovefool,0,0,0.0,0.0,0,0,-2823
False,2005-08-31,舞孃,0,0,0.0,0.0,0,0,-236
False,2005-08-31,天使,0,0,0.0,0.0,0,0,-1157
False,2005-08-31,J-Start Remix,0,0,0.0,0.0,0,0,-749
False,2005-08-31,情逢敵手,0,0,0.0,0.0,0,0,-394
False,2005-08-31,電話皇后,0,0,0.0,0.0,0,0,-3316
False,2005-08-31,特務J,0,0,0.0,0.0,0,0,-729
