artist_id,is_concert,album_id,song_id,song_name,song_debut_time,song_name_clean,album_debut_time
531096,False,173272551,960747785,我以為你不會出現 (Take me with you),2022-05-18T00:00:00Z,我以為你不會出現,2022-05-18T00:00:00Z
531096,False,41204356,370139599,披星戴月的想你 (miss you day and night),2018-10-30T00:00:00Z,披星戴月的想你,2018-10-30T00:00:00Z
531096,False,143288805,832335317,寂寞留白,2021-11-08T00:00:00Z,寂寞留白,2021-11-08T00:00:00Z
531096,False,55909762,450704400,簡答題 (the Answer),2019-06-14T00:00:00Z,簡答題,2019-06-14T00:00:00Z
531096,False,55909762,450704344,法蘭西多士 (Pain toast),2019-06-14T00:00:00Z,法蘭西多士,2019-06-14T00:00:00Z
531096,False,97199491,650395897,"運氣來得若有似無 (Easy Come, Easy Go)",2020-12-31T00:00:00Z,運氣來得若有似無,2020-12-31T00:00:00Z
531096,False,55909762,450704386,從沒去過巴塞隆納 (Let's go to Barcelona),2019-06-14T00:00:00Z,從沒去過巴塞隆納,2019-06-14T00:00:00Z
531096,False,67501355,509651273,帶我去找夜生活 (Night life. Take us to the light),2019-12-25T00:00:00Z,帶我去找夜生活,2019-12-25T00:00:00Z
531096,False,55909762,450704365,果然你還是 (Fly to the flame),2019-06-14T00:00:00Z,果然你還是,2019-06-14T00:00:00Z
531096,False,85209009,595109561,新世界,2020-08-19T00:00:00Z,新世界,2020-08-19T00:00:00Z
531096,False,135483288,801688471,说我爱你的一百种方式,2021-09-10T00:00:00Z,说我爱你的一百种方式,2021-09-09T00:00:00Z
531096,False,97935078,653689844,帶我去找夜生活 (Night life. Take us to the light),2021-01-01T00:00:00Z,帶我去找夜生活,2021-01-01T00:00:00Z
531096,False,97933741,653680996,愛在夏天 (Summer Romance),2021-01-01T00:00:00Z,愛在夏天,2021-01-01T00:00:00Z
531096,False,28972262,287865225,獨角獸,2017-10-06T00:00:00Z,獨角獸,2017-10-06T00:00:00Z
531096,False,147995920,854359872,好不容易 (Finally),2021-12-13T00:00:00Z,好不容易,2021-12-13T00:00:00Z
531096,False,97199491,650395911,過場 (Interlude),2020-12-31T00:00:00Z,過場,2020-12-31T00:00:00Z
531096,False,97932411,653676208,迷霧之子 (Passing through the November rain),2021-01-01T00:00:00Z,迷霧之子,2021-01-01T00:00:00Z
531096,False,55907311,450696587,法蘭西多士 (Pain toast),2019-06-07T00:00:00Z,法蘭西多士,2019-06-07T00:00:00Z
531096,False,97939752,653709554,夜裡無星 (Look for a star),2021-01-01T00:00:00Z,夜裡無星,2021-01-01T00:00:00Z
531096,False,97199491,650395890,唯一 (The One And Only),2020-12-31T00:00:00Z,唯一,2020-12-31T00:00:00Z
