artist_id	is_concert	album_id	song_id	song_name	song_debut_time	song_name_clean	album_debut_time
74	FALSE	126256	1860378	降落傘 (Parachute)	2009-03-27T00:00:00Z	降落傘	2009-03-27T00:00:00Z
74	FALSE	132923253	791558615	第三人稱	2021-08-20T00:00:00Z	第三人稱	2021-08-20T00:00:00Z
74	FALSE	806994	8915979	慣性背叛	2013-05-17T00:00:00Z	慣性背叛	2013-05-17T00:00:00Z
74	FALSE	82006	1327488	睜一隻眼閉一隻眼 (Zheng Yi Zhi Yan Bi Yi Zhi Yan (OT: Do it Again))	2006-11-03T00:00:00Z	睜一隻眼閉一隻眼	2006-11-03T00:00:00Z
74	FALSE	665214	7541889	花蝴蝶	2014-07-11T00:00:00Z	花蝴蝶	2014-07-11T00:00:00Z
74	FALSE	3047	588056	什麼樣的愛	2004-03-03T00:00:00Z	什麼樣的愛	2004-03-03T00:00:00Z
74	FALSE	3047	588059	嗨	2004-03-03T00:00:00Z	嗨	2004-03-03T00:00:00Z
74	FALSE	215	570012	Baby Face	2004-03-03T00:00:00Z	Baby Face	2004-03-03T00:00:00Z
74	FALSE	49699	903410	海盜	2004-03-03T00:00:00Z	海盜	2004-03-03T00:00:00Z
74	FALSE	97034	1540709	Let's move it	2007-09-21T00:00:00Z	Let's move it	2007-08-30T00:00:00Z
74	FALSE	98323	8685102	騎士精神 (Qi Shi Jing Shen)	2013-05-28T00:00:00Z	騎士精神	2013-05-27T00:00:00Z
74	FALSE	98323	8685129	說愛你 (Shuo Ai Ni)	2013-05-28T00:00:00Z	說愛你	2013-05-27T00:00:00Z
74	FALSE	71533041	534118794	Take It Easy	2020-04-01T00:00:00Z	Take It Easy	2020-04-01T00:00:00Z
74	FALSE	4569936	45254451	Someone (Live Version)	2014-08-21T00:00:00Z	Someone	2014-08-21T00:00:00Z
74	FALSE	215	570011	你還愛我嗎	2004-03-03T00:00:00Z	你還愛我嗎	2004-03-03T00:00:00Z
74	FALSE	806994	8915961	Let's move it	2013-06-05T00:00:00Z	Let's move it	2013-05-17T00:00:00Z
74	FALSE	71657092	534749659	你快樂嗎	2020-04-01T00:00:00Z	你快樂嗎	2020-04-01T00:00:00Z
74	FALSE	806994	8915982	離人節	2013-06-05T00:00:00Z	離人節	2013-05-17T00:00:00Z
74	FALSE	949800	10613070	Guan Xing Bei Pan	2013-05-27T00:00:00Z	Guan Xing Bei Pan	2013-05-20T00:00:00Z
74	FALSE	139424	2006821	偏見	2010-12-01T00:00:00Z	偏見	2010-12-01T00:00:00Z
