artist_id	is_concert	album_id	song_id	song_name	song_debut_time	song_name_clean	album_debut_time
49897	FALSE	21070056	217284452	凡人歌+火	2016-12-14T00:00:00Z	凡人歌/火	2016-12-14T00:00:00Z
49897	TRUE	20913113	215857506	Baby Song	2016-12-11T00:00:00Z	Baby Song	2016-12-11T00:00:00Z
49897	TRUE	20913113	215857492	烏托邦	2016-12-11T00:00:00Z	烏托邦	2016-12-11T00:00:00Z
49897	FALSE	16409138	174449562	無用 (Useless)	2016-07-13T00:00:00Z	無用	2016-06-18T00:00:00Z
49897	FALSE	21070056	221035291	PLAY 我呸	2016-12-29T00:00:00Z	PLAY 我呸	2016-12-14T00:00:00Z
49897	FALSE	140476791	822071600	独善其身	2021-10-15T00:00:00Z	独善其身	2021-10-15T00:00:00Z
49897	FALSE	2161953	24258523	不醉不會	2013-11-29T00:00:00Z	不醉不會	2013-11-15T00:00:00Z
49897	TRUE	20913113	215857464	你快樂未必我快樂	2016-12-11T00:00:00Z	你快樂未必我快樂	2016-12-11T00:00:00Z
49897	FALSE	6284041	60923711	十萬嬉皮	2015-03-31T00:00:00Z	十萬嬉皮	2015-03-31T00:00:00Z
49897	FALSE	88484065	609847369	底里歇斯	2020-09-25T00:00:00Z	底里歇斯	2020-09-25T00:00:00Z
49897	FALSE	2161953	23654716	你就不要想起我	2013-11-25T00:00:00Z	你就不要想起我	2013-11-15T00:00:00Z
49897	FALSE	2161953	24258745	口袋的溫度	2013-11-29T00:00:00Z	口袋的溫度	2013-11-15T00:00:00Z
49897	FALSE	45180982	393187347	墨綠的夜	2018-12-28T00:00:00Z	墨綠的夜	2018-12-28T00:00:00Z
49897	FALSE	2161953	24258466	矛盾	2013-11-29T00:00:00Z	矛盾	2013-11-15T00:00:00Z
49897	TRUE	20913113	215857457	不醉不會	2016-12-11T00:00:00Z	不醉不會	2016-12-11T00:00:00Z
49897	FALSE	154187	2201792	To Hebe	2010-09-03T00:00:00Z	To Hebe	2010-08-13T00:00:00Z
49897	FALSE	88484065	609847355	先知	2020-09-25T00:00:00Z	先知	2020-09-25T00:00:00Z
49897	FALSE	33513784	322556811	愛了很久的朋友	2018-03-29T00:00:00Z	愛了很久的朋友	2018-03-29T00:00:00Z
49897	FALSE	88484065	609847362	田	2020-09-25T00:00:00Z	田	2020-09-25T00:00:00Z
49897	FALSE	318488	3710660	要說什麼	2012-01-20T00:00:00Z	要說什麼	2012-01-20T00:00:00Z
49897	FALSE	88484065	609847404	人什麼的最麻煩了	2020-09-25T00:00:00Z	人什麼的最麻煩了	2020-09-25T00:00:00Z
49897	FALSE	161587	2270591	我想我不會愛你	2011-01-14T00:00:00Z	我想我不會愛你	2011-01-14T00:00:00Z
49897	TRUE	30029759	297085079	慢舞	2017-11-03T00:00:00Z	慢舞	2017-11-03T00:00:00Z
49897	FALSE	21070056	225858653	無與倫比的美麗+阿飛的小蝴蝶	2017-01-17T00:00:00Z	無與倫比的美麗/阿飛的小蝴蝶	2016-12-14T00:00:00Z
49897	TRUE	20913113	215857366	渺小	2016-12-11T00:00:00Z	渺小	2016-12-11T00:00:00Z
49897	FALSE	140476791	822071607	人间烟火	2021-10-15T00:00:00Z	人间烟火	2021-10-15T00:00:00Z
49897	FALSE	154187	2201796	我想我不會愛你	2010-09-03T00:00:00Z	我想我不會愛你	2010-08-13T00:00:00Z
49897	FALSE	88484065	609847418	或是一首歌	2020-09-25T00:00:00Z	或是一首歌	2020-09-25T00:00:00Z
49897	FALSE	12200411	127139746	看淡	2015-12-22T00:00:00Z	看淡	2015-12-22T00:00:00Z
49897	FALSE	86608107	601553958	諷刺的情書	2020-09-08T00:00:00Z	諷刺的情書	2020-09-08T00:00:00Z
49897	TRUE	20913113	215857436	我想我不會愛你	2016-12-11T00:00:00Z	我想我不會愛你	2016-12-11T00:00:00Z
49897	FALSE	158351402	899883109	現在是什麼時辰了 (It is the Hour)	2022-02-25T00:00:00Z	現在是什麼時辰了	2022-02-25T00:00:00Z
49897	FALSE	298859	3517729	影子的影子	2011-09-02T00:00:00Z	影子的影子	2011-08-16T00:00:00Z
49897	TRUE	20913113	215857429	超級瑪麗	2016-12-11T00:00:00Z	超級瑪麗	2016-12-11T00:00:00Z
49897	TRUE	30029759	297085030	人間煙火	2017-11-03T00:00:00Z	人間煙火	2017-11-03T00:00:00Z
49897	TRUE	30029759	297085058	靈魂伴侶	2017-11-03T00:00:00Z	靈魂伴侶	2017-11-03T00:00:00Z
49897	FALSE	88484065	609847383	皆可	2020-09-25T00:00:00Z	皆可	2020-09-25T00:00:00Z
49897	FALSE	161587	2270589	You’re Beautiful	2011-01-14T00:00:00Z	You’re Beautiful	2011-01-14T00:00:00Z
49897	FALSE	88484065	609847376	一一	2020-09-25T00:00:00Z	一一	2020-09-25T00:00:00Z
49897	FALSE	79902221	571798493	一一 (One, after Another)	2020-07-03T00:00:00Z	一一	2020-07-03T00:00:00Z
49897	FALSE	140476791	822071551	无用	2021-10-16T00:00:00Z	无用	2021-10-15T00:00:00Z
49897	FALSE	318488	3710668	等著你回來	2012-01-20T00:00:00Z	等著你回來	2012-01-20T00:00:00Z
49897	TRUE	20913113	215857394	還是要幸福	2016-12-11T00:00:00Z	還是要幸福	2016-12-11T00:00:00Z
49897	FALSE	298859	3493579	My Love	2011-08-16T00:00:00Z	My Love	2011-08-16T00:00:00Z
49897	FALSE	60506287	473114238	不晚	2019-08-29T00:00:00Z	不晚	2019-08-29T00:00:00Z
49897	FALSE	318488	3710661	影子的影子	2012-01-20T00:00:00Z	影子的影子	2012-01-20T00:00:00Z
49897	TRUE	20913113	215857450	Dog days are over	2016-12-11T00:00:00Z	Dog days are over	2016-12-11T00:00:00Z
49897	TRUE	20913113	215857478	離島	2016-12-11T00:00:00Z	離島	2016-12-11T00:00:00Z
49897	FALSE	21070056	234907934	追夢人	2017-02-22T00:00:00Z	追夢人	2016-12-14T00:00:00Z
49897	FALSE	318488	3710669	妳	2012-01-20T00:00:00Z	妳	2012-01-20T00:00:00Z
49897	FALSE	140476791	822071614	余波荡漾	2021-10-15T00:00:00Z	余波荡漾	2021-10-15T00:00:00Z
49897	FALSE	2161953	24258682	無常	2013-11-29T00:00:00Z	無常	2013-11-15T00:00:00Z
49897	TRUE	20913113	215857443	請你給我好一點的情敵	2016-12-11T00:00:00Z	請你給我好一點的情敵	2016-12-11T00:00:00Z
49897	TRUE	20913113	215857380	來不及+終身大事	2016-12-11T00:00:00Z	來不及/終身大事	2016-12-11T00:00:00Z
49897	FALSE	154187	2185440	LOVE!	2010-08-13T00:00:00Z	LOVE!	2010-08-13T00:00:00Z
49897	FALSE	16409138	174449611	獨善其身 (Love yourself)	2016-07-13T00:00:00Z	獨善其身	2016-06-18T00:00:00Z
49897	TRUE	30029759	297085051	念念有詞	2017-11-03T00:00:00Z	念念有詞	2017-11-03T00:00:00Z
49897	FALSE	16409138	172153881	人間煙火 (Every day is a miracle)	2016-06-18T00:00:00Z	人間煙火	2016-06-18T00:00:00Z
49897	FALSE	16409138	174449583	靈魂伴侶 (Soul mate)	2016-07-13T00:00:00Z	靈魂伴侶	2016-06-18T00:00:00Z
49897	TRUE	20913113	215857527	愛著愛著就永遠	2016-12-11T00:00:00Z	愛著愛著就永遠	2016-12-11T00:00:00Z
49897	TRUE	20913113	215857499	花花世界	2016-12-11T00:00:00Z	花花世界	2016-12-11T00:00:00Z
49897	TRUE	20913113	215857520	My Love	2016-12-11T00:00:00Z	My Love	2016-12-11T00:00:00Z
