artist_id	is_concert	album_id	song_id	song_name	song_debut_time	song_name_clean	album_debut_time
6651	TRUE	54709	986711	花	2005-04-22T00:00:00Z	花	2005-04-22T00:00:00Z
6651	FALSE	35550	849491	火花一般	2004-03-03T00:00:00Z	火花一般	2004-03-03T00:00:00Z
6651	FALSE	90346	1466960	垃圾車	2007-07-27T00:00:00Z	垃圾車	2007-06-11T00:00:00Z
6651	FALSE	22207525	228193585	少年漂流記 /少年他的奇幻漂流	2017-02-01T00:00:00Z	少年漂流記 /少年他的奇幻漂流	2017-02-01T00:00:00Z
6651	TRUE	54709	988683	燕尾蝶	2005-05-28T00:00:00Z	燕尾蝶	2005-04-22T00:00:00Z
6651	TRUE	54709	988706	心中無別人	2005-05-28T00:00:00Z	心中無別人	2005-04-22T00:00:00Z
6651	TRUE	54709	988707	約翰藍儂	2005-05-28T00:00:00Z	約翰藍儂	2005-04-22T00:00:00Z
6651	TRUE	54709	988708	垃圾車	2005-05-28T00:00:00Z	垃圾車	2005-04-22T00:00:00Z
6651	FALSE	300180	3563462	我心中尚未崩壞的地方	2011-09-16T00:00:00Z	我心中尚未崩壞的地方	2011-08-26T00:00:00Z
6651	FALSE	51871	950164	武裝以後	2004-10-04T00:00:00Z	武裝以後	2004-10-04T00:00:00Z
6651	FALSE	6633118	64203238	YOUR LEGEND ～燃ゆる命～	2015-06-17T00:00:00Z	YOUR LEGEND ～燃ゆる命～	2015-06-17T00:00:00Z
6651	FALSE	154998286	883392540	香水 (Perfume)	2022-01-30T00:00:00Z	香水	2022-01-30T00:00:00Z
6651	TRUE	50556	919568	瘋狂世界	2004-03-30T00:00:00Z	瘋狂世界	2004-03-30T00:00:00Z
6651	TRUE	50556	919565	Intro	2004-03-30T00:00:00Z	Intro	2004-03-30T00:00:00Z
6651	FALSE	44990	837271	有你的將來	2004-03-03T00:00:00Z	有你的將來	2004-03-03T00:00:00Z
6651	FALSE	55520	999244	垃圾車	2005-08-26T00:00:00Z	垃圾車	2005-08-19T00:00:00Z
6651	FALSE	55520	999245	叫我第一名	2005-08-26T00:00:00Z	叫我第一名	2005-08-19T00:00:00Z
6651	FALSE	55520	999238	麥來亂	2005-08-26T00:00:00Z	麥來亂	2005-08-19T00:00:00Z
6651	FALSE	55520	999227	擁抱	2005-08-26T00:00:00Z	擁抱	2005-08-19T00:00:00Z
6651	FALSE	55520	999228	終結孤單	2005-08-26T00:00:00Z	終結孤單	2005-08-19T00:00:00Z
6651	FALSE	47730	867856	時光機	2004-03-03T00:00:00Z	時光機	2004-03-03T00:00:00Z
6651	FALSE	6633213	64204043	ひとり上手にならないで	2015-06-17T00:00:00Z	ひとり上手にならないで	2015-06-17T00:00:00Z
6651	FALSE	6633213	64203988	Belief ～春を待つ君へ～	2015-06-17T00:00:00Z	Belief ～春を待つ君へ～	2015-06-17T00:00:00Z
6651	FALSE	6633213	64203983	Dancin’ Dancin’	2015-06-17T00:00:00Z	Dancin’ Dancin’	2015-06-17T00:00:00Z
6651	FALSE	6633213	64203993	満ち足りた想い出	2015-06-17T00:00:00Z	満ち足りた想い出	2015-06-17T00:00:00Z
6651	FALSE	55520	999226	聽不到	2005-08-26T00:00:00Z	聽不到	2005-08-19T00:00:00Z
