artist_id,is_concert,album_id,song_id,song_name,song_debut_time,song_name_clean,album_debut_time
25620,False,5059448,50696265,無誠勿愛,2014-11-12T00:00:00Z,無誠勿愛,2014-11-05T00:00:00Z
25620,False,150494064,864775100,癢癢 (feat. 周湯豪),2021-12-30T00:00:00Z,癢癢,2021-12-29T00:00:00Z
25620,False,5059448,50696270,水星逆行,2014-11-28T00:00:00Z,水星逆行,2014-11-05T00:00:00Z
25620,False,155675414,886371702,癢癢,2022-02-08T00:00:00Z,癢癢,2022-02-08T00:00:00Z
25620,False,5059448,50696805,超級偶像,2014-11-28T00:00:00Z,超級偶像,2014-11-05T00:00:00Z
25620,False,113700086,718878128,規則就是用來打破的,2021-04-27T00:00:00Z,規則就是用來打破的,2021-04-27T00:00:00Z
25620,False,103693,1602863,崩塌了! (我的世界…),2008-03-28T00:00:00Z,崩塌了!,2008-03-28T00:00:00Z
25620,False,21167823,219605035,不關你的事 (Not Your Business),2016-12-26T00:00:00Z,不關你的事,2016-10-31T00:00:00Z
25620,False,21167823,219605342,乾啦 乾啦 (Cheers!),2016-12-26T00:00:00Z,乾啦 乾啦,2016-10-31T00:00:00Z
25620,False,51128349,427534841,飢餓遊戲 (The Hunger Games),2019-03-20T00:00:00Z,飢餓遊戲,2019-03-20T00:00:00Z
25620,False,51128349,427534778,蠢蛋 (The Fool),2019-03-20T00:00:00Z,蠢蛋,2019-03-20T00:00:00Z
25620,False,51128349,427534750,外婆的告別式 (Goodbye Grandma),2019-03-20T00:00:00Z,外婆的告別式,2019-03-20T00:00:00Z
25620,False,135483781,801690504,破云,2021-09-09T00:00:00Z,破云,2021-09-09T00:00:00Z
25620,False,51128349,427534862,不是男人 (Not a Man),2019-03-20T00:00:00Z,不是男人,2019-03-20T00:00:00Z
25620,False,51128349,427534820,東區東區 (Doncha),2019-03-20T00:00:00Z,東區東區,2019-03-20T00:00:00Z
25620,False,51128349,427534785,瘋子 (Maniac),2019-03-20T00:00:00Z,瘋子,2019-03-20T00:00:00Z
