artist_id,is_concert,album_id,song_id,song_name,song_debut_time,song_name_clean,album_debut_time
29702,False,68564856,516620905,優雅的刺蝟,2020-01-22T00:00:00Z,優雅的刺蝟,2020-01-21T00:00:00Z
29702,False,147706,2118059,一刀兩刃,2010-06-01T00:00:00Z,一刀兩刃,2010-05-19T00:00:00Z
29702,True,87099861,603629098,糜人,2020-09-09T00:00:00Z,糜人,2020-09-08T00:00:00Z
29702,False,42774891,382292205,小黑桑波 (Little Black Sambo),2018-11-28T00:00:00Z,小黑桑波,2018-11-17T00:00:00Z
29702,False,165609,2315659,門,2011-01-21T00:00:00Z,門,2011-01-21T00:00:00Z
29702,False,20400940,211456273,巴黎的憂鬱,2016-12-06T00:00:00Z,巴黎的憂鬱,2016-12-02T00:00:00Z
29702,False,42774891,382292226,野天鵝 (The Wild Swans),2018-11-28T00:00:00Z,野天鵝,2018-11-17T00:00:00Z
29702,False,322425,3751087,一顆灰塵,2012-03-08T00:00:00Z,一顆灰塵,2012-03-08T00:00:00Z
29702,False,94362526,635785674,一起去旅行,2020-11-16T00:00:00Z,一起去旅行,2020-11-16T00:00:00Z
29702,False,120479479,743442799,賣花的人 Aroma,2021-06-23T00:00:00Z,賣花的人 Aroma,2021-06-23T00:00:00Z
29702,False,442293,4981233,"Je t'aime,moi non plus",2012-10-09T00:00:00Z,"Je t'aime,moi non plus",2012-10-09T00:00:00Z
29702,False,89167184,612939986,你啊你啊 金曲主持人特別版 (Only you (GMA special version)),2020-09-30T00:00:00Z,你啊你啊 金曲主持人特別版,2020-09-30T00:00:00Z
29702,False,20271447,210370818,鑽石,2016-12-13T00:00:00Z,鑽石,2016-12-02T00:00:00Z
29702,False,20271447,210370853,拖鞋,2016-12-23T00:00:00Z,拖鞋,2016-12-02T00:00:00Z
29702,False,103195,1596420,房間,2008-02-22T00:00:00Z,房間,2008-02-22T00:00:00Z
29702,False,87090068,603585194,一刀兩刃,2020-09-07T00:00:00Z,一刀兩刃,2020-09-07T00:00:00Z
29702,False,103195,1596423,香水,2008-02-22T00:00:00Z,香水,2008-02-22T00:00:00Z
29702,False,120479479,743442806,HAVE A NICE DAY,2021-06-23T00:00:00Z,HAVE A NICE DAY,2021-06-23T00:00:00Z
29702,False,103195,1596428,世界末日的某個角落,2008-02-22T00:00:00Z,世界末日的某個角落,2008-02-22T00:00:00Z
29702,False,34357340,329194414,friDay 超展開 (friDay Mode),2018-04-30T00:00:00Z,friDay 超展開,2018-04-30T00:00:00Z
29702,True,442026,4979442,魚,2012-10-09T00:00:00Z,魚,2012-10-09T00:00:00Z
29702,False,67954815,512992436,沒有星期五的無人島,2020-01-10T00:00:00Z,沒有星期五的無人島,2020-01-10T00:00:00Z
29702,False,442293,4981227,沒有星期五的無人島,2012-10-09T00:00:00Z,沒有星期五的無人島,2012-10-09T00:00:00Z
29702,False,87090068,603585229,一顆灰塵,2020-09-07T00:00:00Z,一顆灰塵,2020-09-07T00:00:00Z
29702,False,147706,2118061,你是不會當樹嗎,2010-05-27T00:00:00Z,你是不會當樹嗎,2010-05-19T00:00:00Z
29702,False,68564856,516620842,麋人,2020-01-22T00:00:00Z,麋人,2020-01-21T00:00:00Z
29702,False,67954815,512992443,壞掉的戀曲,2020-01-10T00:00:00Z,壞掉的戀曲,2020-01-10T00:00:00Z
29702,True,442026,4979454,晚安晚安,2012-10-09T00:00:00Z,晚安晚安,2012-10-09T00:00:00Z
29702,True,87099861,603629119,飛鳥,2020-09-08T00:00:00Z,飛鳥,2020-09-08T00:00:00Z
29702,False,104738895,680440266,HAVE A NICE DAY,2021-02-18T00:00:00Z,HAVE A NICE DAY,2021-02-18T00:00:00Z
29702,False,4540656,44904912,Door,2016-03-10T00:00:00Z,Door,2016-03-10T00:00:00Z
29702,False,67899798,512702485,三個字,2020-01-08T00:00:00Z,三個字,2020-01-08T00:00:00Z
29702,True,442026,4979445,飛鳥,2012-10-09T00:00:00Z,飛鳥,2012-10-09T00:00:00Z
29702,True,442026,4979412,吼喲,2012-10-09T00:00:00Z,吼喲,2012-10-09T00:00:00Z
29702,False,308167,3641444,我們,2011-11-10T00:00:00Z,我們,2011-10-17T00:00:00Z
29702,False,87090068,603585187,門 / 香格里拉,2020-09-08T00:00:00Z,門 / 香格里拉,2020-09-07T00:00:00Z
29702,False,147706,2118063,優雅的刺蝟,2010-05-27T00:00:00Z,優雅的刺蝟,2010-05-19T00:00:00Z
29702,False,42774891,382292261,IF,2018-11-28T00:00:00Z,IF,2018-11-17T00:00:00Z
29702,False,94362526,635785667,花王,2020-11-16T00:00:00Z,花王,2020-11-16T00:00:00Z
29702,True,87099861,603629014,我愛你,2020-09-08T00:00:00Z,我愛你,2020-09-08T00:00:00Z
29702,False,94362526,635785681,房間,2020-11-16T00:00:00Z,房間,2020-11-16T00:00:00Z
